time [UTC],DE::Aedes,DE::Chikungunya,DE::Culex,DE::Dengue,DE::Usutu,DE::West Nile,DE::Zika,AT::Aedes,AT::Chikungunya,AT::Culex,AT::Dengue,AT::Usutu,AT::West Nile,AT::Zika,CH::Aedes,CH::Chikungunya,CH::Culex,CH::Dengue,CH::Usutu,CH::West Nile,CH::Zika,IT::Aedes,IT::Chikungunya,IT::Culex,IT::Dengue,IT::Usutu,IT::West Nile,IT::Zika,ES::Aedes,ES::Chikungunya,ES::Culex,ES::Dengue,ES::Usutu,ES::West Nile,ES::Zika,FR::Aedes,FR::Chikungunya,FR::Culex,FR::Dengue,FR::Usutu,FR::West Nile,FR::Zika
2014-11-01,0.7092198581560284,2.9787234042553186,0.0,6.049228201919065,0.0,0.5319148936170213,0.0,0.0,11.918840579710146,0.0,11.099365750528541,0.0,5.357142857142857,3.0303030303030307,0.0,14.92063492063492,0.0,12.757142857142858,0.0,0.0,3.8461538461538463,1.4705882352941175,1.9607843137254901,0.0,2.352941176470588,0.0,0.0,0.0,1.9230769230769231,7.692307692307693,0.0,21.153846153846153,0.0,0.0,0.0,4.761904761904761,16.666666666666664,0.0,2.083333333333333,0.0,0.0,0.0
2014-12-01,0.3546099290780142,2.9787234042553186,0.0,6.403838130997079,0.0,0.0,0.0,0.0,4.651162790697674,1.9780219780219783,11.621621621621621,0.0,0.0,3.3333333333333335,0.0,11.11111111111111,0.0,10.428571428571429,0.0,0.0,0.0,0.0,2.5641025641025643,0.0,1.5384615384615385,0.0,0.0,0.0,2.7777777777777777,11.111111111111109,0.0,25.0,0.0,0.0,0.0,3.5714285714285716,12.5,0.0,1.5625,0.0,0.0,0.0
2015-01-01,0.3703703703703704,3.555555555555556,0.0,7.12962962962963,0.0,0.0,0.0,0.0,12.100775193798448,0.0,22.027027027027028,0.0,0.0,3.3333333333333335,0.0,22.22222222222222,0.0,8.857142857142858,0.0,0.0,3.8461538461538463,0.0,2.0833333333333335,0.0,1.25,0.0,0.0,0.0,3.125,29.166666666666668,0.0,46.875,0.0,0.0,0.0,0.0,12.5,0.0,1.5625,0.0,0.0,0.0
2015-02-01,0.3968253968253968,1.4285714285714284,0.0,13.015873015873014,0.0,0.0,0.0,0.0,3.1818181818181817,0.0,22.192982456140353,0.0,0.0,1.6666666666666667,0.0,11.11111111111111,0.0,12.6,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,7.407407407407407,0.0,25.0,0.0,0.0,0.0,0.0,6.25,0.0,1.5625,0.0,0.0,0.0
2015-03-01,0.7246376811594203,1.3043478260869565,0.0,7.4275362318840585,0.0,0.0,0.0,0.0,4.666666666666666,0.0,19.597069597069595,0.0,0.0,4.761904761904762,0.0,22.22222222222222,0.0,20.42105263157895,0.0,0.0,7.6923076923076925,1.4705882352941175,0.0,0.0,2.352941176470588,0.0,0.0,0.0,2.083333333333333,5.5555555555555545,0.0,14.583333333333334,0.0,0.0,0.0,0.0,5.0,0.0,1.25,0.0,0.0,0.0
2015-04-01,0.9803921568627451,0.784313725490196,0.0,7.89760348583878,0.0,0.0,0.0,0.0,0.0,0.0,15.31986531986532,0.0,0.0,5.5555555555555545,0.0,5.555555555555555,0.0,10.838709677419356,0.0,0.0,3.8461538461538463,1.3157894736842104,1.7543859649122806,0.0,2.1052631578947367,0.0,0.0,0.0,3.3333333333333335,4.444444444444445,0.0,18.333333333333332,0.0,0.0,0.0,1.5873015873015872,2.7777777777777777,0.0,1.3888888888888888,0.0,0.0,0.0
2015-05-01,2.380952380952381,0.8163265306122449,0.0,6.982793117246899,0.0,0.0,0.0,0.0,0.0,0.0,12.309368191721134,0.0,0.0,3.7037037037037037,4.19047619047619,3.7037037037037033,0.0,7.696969696969696,0.0,0.0,2.564102564102564,2.7777777777777777,1.2345679012345678,0.0,1.4814814814814814,0.0,0.0,0.0,3.260869565217391,4.3478260869565215,0.0,9.782608695652174,0.0,0.0,0.0,3.1746031746031744,2.7777777777777777,0.0,0.3472222222222222,0.0,0.0,0.0
2015-06-01,2.7777777777777772,0.7407407407407407,0.0,5.977907732293697,0.0,0.0,0.0,4.6875,0.0,0.0,13.75,0.0,9.615384615384617,1.6666666666666667,9.00943396226415,2.7777777777777777,0.0,6.959183673469388,0.0,0.0,0.0,2.7777777777777777,0.9259259259259259,0.0,1.1111111111111112,0.0,0.0,0.0,4.838709677419355,2.150537634408602,0.0,24.193548387096772,0.0,0.0,0.0,3.741496598639457,1.7857142857142856,0.0,0.2976190476190476,0.0,0.0,0.0
2015-07-01,3.5353535353535346,0.909090909090909,0.0,5.303030303030303,0.0,0.0,0.0,4.054054054054054,1.8518518518518519,0.0,11.908983451536644,0.0,5.0,4.166666666666667,11.796567299006323,5.555555555555555,0.0,6.403508771929825,0.0,0.0,0.0,3.488372093023256,0.7751937984496124,0.0,2.7906976744186043,0.0,0.0,0.0,6.756756756756757,1.8018018018018018,0.0,6.756756756756757,0.0,0.0,0.0,3.4391534391534395,1.3888888888888888,0.0,0.23148148148148145,0.0,0.0,0.0
2015-08-01,6.4102564102564115,1.2307692307692308,0.0,6.187290969899666,0.0,0.0,0.0,6.8965517241379315,2.7906976744186047,0.0,17.207207207207208,0.0,0.0,5.0,16.12682379349046,5.555555555555555,0.0,6.641975308641977,0.0,0.0,1.282051282051282,4.861111111111112,0.9259259259259259,0.0,16.666666666666664,0.0,0.0,0.0,11.76470588235294,10.294117647058824,0.0,3.3088235294117645,0.0,0.0,0.0,5.279503105590061,1.6304347826086956,0.0,0.5434782608695652,0.0,0.0,1.5527950310559007
2015-09-01,2.5157232704402515,0.7547169811320755,0.0,6.338960609069844,0.0,0.4716981132075472,0.0,3.6231884057971016,2.8571428571428568,0.0,23.472222222222225,0.0,0.0,4.166666666666667,8.186462324393357,2.7777777777777777,0.0,7.037735849056604,0.0,0.0,1.9230769230769231,3.3333333333333335,1.111111111111111,0.0,4.666666666666666,0.0,0.0,0.0,13.157894736842104,4.385964912280701,0.0,5.921052631578947,0.0,0.0,0.0,5.04201680672269,4.411764705882352,0.0,0.7352941176470588,0.0,0.0,0.0
2015-10-01,1.0,0.8,0.0,6.703703703703703,0.0,0.0,0.9259259259259259,0.0,0.0,0.0,19.642857142857142,0.0,0.0,4.761904761904762,3.3333333333333335,8.49673202614379,0.0,10.5,0.0,0.0,7.6923076923076925,1.1363636363636365,0.0,0.0,1.8181818181818183,0.0,0.0,0.0,7.142857142857142,1.5873015873015872,0.0,7.142857142857142,0.0,0.0,0.0,3.5714285714285716,3.125,0.0,0.78125,0.0,0.0,0.0
2015-11-01,1.1111111111111112,0.4444444444444445,0.0,7.5,0.0,0.0,1.8353174603174605,0.0,0.0,0.0,16.07142857142857,0.0,0.0,9.523809523809524,0.0,0.0,0.0,13.857142857142858,0.0,0.0,8.974358974358974,1.1904761904761905,0.0,0.0,1.9047619047619047,0.0,0.0,0.0,5.357142857142857,2.380952380952381,0.0,14.285714285714285,0.0,0.0,1.7857142857142856,2.3809523809523805,4.166666666666666,0.0,1.0416666666666665,0.0,0.0,0.0
2015-12-01,0.606060606060606,0.3636363636363636,0.0,7.719298245614034,0.0,0.0,2.395411605937922,0.0,0.0,0.0,20.675675675675677,0.0,0.0,9.230769230769232,0.0,5.555555555555555,0.0,14.857142857142858,0.0,0.0,21.794871794871792,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,3.7037037037037037,2.5,3.3333333333333335,0.0,25.0,0.0,0.0,5.0,2.857142857142857,5.0,0.0,1.25,0.0,0.0,5.714285714285714
2016-01-01,2.2875816993464055,0.784313725490196,0.0,9.15032679738562,0.0,0.0,86.43790849673202,3.3333333333333335,3.333333333333333,0.0,39.80952380952381,0.0,0.0,360.84656084656086,4.444444444444445,10.54131054131054,0.0,12.666666666666664,0.0,0.0,394.87179487179486,1.0869565217391304,1.4492753623188406,0.0,2.608695652173913,0.0,0.0,142.02898550724638,3.409090909090909,3.0303030303030307,0.0,15.90909090909091,0.0,0.0,103.4090909090909,2.857142857142857,5.0,0.0,1.25,0.0,0.0,48.57142857142857
2016-02-01,2.380952380952381,0.8163265306122449,0.0,8.303321328531412,0.0,0.0,174.4663082624354,0.0,4.2105263157894735,0.0,18.560606060606062,0.0,0.0,367.42424242424244,6.666666666666666,5.555555555555555,0.0,12.11111111111111,0.0,0.0,451.2820512820513,0.8333333333333333,0.0,1.1111111111111112,2.0,0.0,0.0,133.33333333333334,4.310344827586206,2.2988505747126435,0.0,9.482758620689657,0.0,0.0,118.10344827586206,2.0408163265306123,3.571428571428571,0.0,0.8928571428571428,0.0,0.0,67.3469387755102
2016-03-01,0.7092198581560284,0.425531914893617,0.0,8.39982269503546,0.0,0.0,29.829545454545453,0.0,0.0,0.0,16.868279569892476,0.0,0.0,75.18939393939394,2.5,5.555555555555555,0.0,15.84,0.0,0.0,193.4871794871795,0.9615384615384616,0.0,0.0,1.5384615384615385,0.0,0.0,26.923076923076923,3.125,2.0833333333333335,0.0,12.5,0.0,0.0,54.6875,1.7857142857142858,3.125,0.0,0.78125,0.0,0.0,28.571428571428573
2016-04-01,1.0416666666666667,0.41666666666666663,0.0,7.04656862745098,0.0,0.0,19.011082693947145,2.469135802469135,0.0,0.0,15.31986531986532,0.0,0.0,58.796296296296305,5.666666666666667,9.375,0.0,10.89655172413793,0.0,0.0,113.46153846153847,1.7241379310344827,0.0,0.0,1.379310344827586,0.0,0.0,14.942528735632182,4.411764705882353,1.9607843137254901,0.0,10.294117647058822,0.0,0.0,23.52941176470588,1.4285714285714286,2.5,0.0,0.625,0.0,0.0,12.857142857142858
2016-05-01,3.459119496855346,0.37735849056603776,0.0,5.39556438265475,0.0,0.0,25.893412777226086,3.0864197530864197,0.0,0.0,12.645502645502646,0.0,0.0,62.5,7.280423280423281,3.7037037037037033,0.0,6.857142857142857,0.0,0.0,102.53065774804904,1.7857142857142856,0.0,0.0,1.4285714285714284,0.0,0.0,17.857142857142858,5.0,1.3333333333333333,0.0,9.0,0.0,0.0,37.0,3.5714285714285716,1.25,0.0,0.3125,0.0,0.0,7.142857142857143
2016-06-01,5.797101449275363,0.2898550724637681,0.0,4.227053140096618,0.0,0.0,18.402777777777775,2.9166666666666665,0.0,0.0,6.846153846153847,0.0,0.0,35.822021116138764,11.212121212121213,2.7777777777777777,0.0,4.254901960784314,0.0,0.0,73.07692307692308,2.083333333333333,0.0,0.0,1.1111111111111112,0.0,0.0,14.814814814814817,7.222222222222222,0.7407407407407408,0.0,15.555555555555555,0.0,0.0,22.22222222222222,2.787456445993031,0.6097560975609756,0.0,0.1524390243902439,0.0,0.0,3.1358885017421607
2016-07-01,5.63063063063063,0.27027027027027023,0.0,4.591129591129591,0.0,0.0,17.78932778932779,5.128205128205129,0.0,0.0,9.743589743589745,0.0,0.0,50.07541478129713,19.72118185601332,1.8518518518518516,0.0,4.308943089430895,0.0,0.0,83.84615384615384,2.976190476190476,0.7936507936507936,0.0,0.9523809523809523,0.0,0.0,19.841269841269845,6.111111111111111,0.7407407407407408,0.0,3.3333333333333335,0.0,0.0,17.77777777777778,3.616636528028933,0.6329113924050633,0.0,0.15822784810126583,0.0,0.0,2.3508137432188065
2016-08-01,4.0476190476190474,0.2857142857142857,0.0,5.476190476190475,0.0,0.35714285714285715,32.86435786435786,4.545454545454545,0.0,0.0,19.84478935698448,0.0,0.0,87.22943722943722,8.427350427350426,1.8518518518518516,0.0,4.923076923076923,0.0,0.0,91.45299145299145,3.787878787878788,0.0,0.0,1.8181818181818183,0.0,0.0,25.25252525252525,6.976744186046512,0.7936507936507936,0.0,2.9761904761904763,0.0,0.0,14.216500553709857,3.401360544217687,0.5952380952380952,0.0,0.2976190476190476,0.0,0.0,4.081632653061225
2016-09-01,2.2831050228310503,0.547945205479452,0.0,4.390586582367404,0.0,0.0,17.26998491704374,2.380952380952381,0.0,0.0,8.964646464646464,0.0,0.0,43.333333333333336,5.508220415537489,1.8518518518518516,0.0,3.413333333333333,0.0,0.0,52.56410256410257,2.2058823529411766,0.9803921568627451,0.0,1.7647058823529413,0.0,0.0,13.725490196078432,6.03448275862069,1.1494252873563218,0.0,4.310344827586206,0.0,0.0,10.344827586206897,2.484472049689441,1.0869565217391304,0.0,0.2717391304347826,0.0,0.0,4.3478260869565215
2016-10-01,1.1695906432748537,0.3508771929824561,0.0,5.672514619883041,2.5,0.0,12.654320987654321,0.0,0.0,0.0,13.973063973063972,0.0,0.0,47.68518518518518,2.8235294117647056,3.7037037037037033,0.0,7.0724637681159415,0.0,0.0,61.53846153846154,1.9230769230769231,0.0,0.0,1.5384615384615385,0.0,0.0,7.6923076923076925,5.681818181818182,1.5151515151515154,0.0,5.681818181818182,0.0,0.0,7.954545454545455,1.5873015873015872,2.7777777777777777,0.0,0.6944444444444444,0.0,0.0,6.349206349206349
2016-11-01,1.0204081632653061,0.40816326530612246,0.0,5.322128851540616,0.0,0.0,13.171355498721228,0.0,0.0,0.0,9.658119658119658,0.0,0.0,28.333333333333332,0.0,5.555555555555555,0.0,8.166666666666666,0.0,0.0,85.70019723865877,1.0416666666666665,0.0,0.0,0.8333333333333333,0.0,0.0,5.5555555555555545,2.083333333333333,2.7777777777777772,0.0,10.416666666666666,0.0,0.0,10.416666666666664,2.857142857142857,5.0,0.0,1.25,0.0,0.0,11.428571428571429
2016-12-01,0.3875968992248062,0.0,0.0,5.65891472868217,0.0,0.0,13.888888888888891,0.0,0.0,0.0,7.1428571428571415,0.0,0.0,34.3915343915344,0.0,5.555555555555555,0.0,6.0,0.0,0.0,61.53846153846154,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,6.349206349206349,2.5,0.0,0.0,19.444444444444443,0.0,0.0,10.833333333333332,0.0,0.0,0.0,1.5625,0.0,0.0,10.714285714285714
2017-01-01,0.326797385620915,0.392156862745098,0.0,5.065359477124183,0.0,0.0,12.268518518518519,0.0,0.0,0.0,11.447811447811446,0.0,0.0,32.4915824915825,0.0,3.7037037037037033,0.0,8.202898550724637,0.0,0.0,54.05128205128204,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,7.017543859649122,2.7777777777777777,3.7037037037037037,0.0,22.22222222222222,0.0,0.0,11.11111111111111,0.0,5.0,0.0,1.25,0.0,0.0,8.571428571428571
2017-02-01,0.3333333333333333,0.4,0.0,4.777777777777778,0.0,0.0,10.104669887278584,0.0,0.0,0.0,16.11111111111111,0.0,0.0,23.333333333333332,0.0,0.0,0.0,21.894736842105264,0.0,0.0,153.84615384615384,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,4.545454545454546,2.5,0.0,0.0,17.5,0.0,0.0,10.0,2.3809523809523805,4.166666666666666,0.0,5.208333333333333,0.0,0.0,4.761904761904761
2017-03-01,0.6944444444444443,0.41666666666666663,0.0,7.04656862745098,0.0,0.0,9.670231729055258,0.0,2.7777777777777777,0.0,14.784946236559142,0.0,0.0,22.72727272727273,0.0,5.555555555555555,0.0,9.68,0.0,0.0,61.53846153846154,1.0869565217391304,0.0,0.0,0.8695652173913043,0.0,0.0,4.3478260869565215,1.7857142857142856,0.0,0.0,12.5,0.0,0.0,7.142857142857142,2.0408163265306123,3.571428571428571,0.0,0.8928571428571428,0.0,0.0,6.122448979591836
2017-04-01,1.7730496453900708,0.425531914893617,0.0,5.423445974134335,0.0,0.0,7.932263814616756,0.0,0.0,0.0,16.330645161290324,0.0,0.0,20.643939393939394,5.925925925925926,0.0,0.0,10.769230769230768,0.0,0.0,61.53846153846154,0.8620689655172413,0.0,0.0,0.689655172413793,0.0,0.0,3.4482758620689657,2.631578947368421,0.0,0.0,9.210526315789473,0.0,0.0,5.263157894736842,1.4285714285714286,2.5,0.0,0.625,0.0,0.0,4.285714285714286
2017-05-01,2.298850574712644,0.3448275862068966,0.0,4.392446633825944,0.0,0.0,7.231040564373896,0.0,0.0,0.0,8.055555555555555,0.0,0.0,21.25,4.410256410256411,5.82010582010582,0.0,5.333333333333332,0.0,0.0,38.97435897435897,1.7857142857142856,0.0,0.0,1.4285714285714284,0.0,0.0,3.571428571428571,4.0,1.3333333333333333,0.0,7.0,0.0,0.0,4.0,1.948051948051948,1.1363636363636365,0.0,0.2840909090909091,0.0,0.0,1.298701298701299
2017-06-01,3.3333333333333335,0.30769230769230765,0.0,4.693422519509476,0.0,0.0,7.125603864734299,4.0,0.0,0.0,14.24731182795699,0.0,0.0,18.560606060606062,10.406681190994915,2.7777777777777777,0.0,5.36,0.0,0.0,26.282051282051285,2.840909090909091,0.7575757575757577,0.0,0.9090909090909092,0.0,0.0,2.272727272727273,5.405405405405405,0.9009009009009007,0.0,16.89189189189189,0.0,0.0,2.7027027027027026,2.0408163265306123,0.5952380952380952,0.0,0.1488095238095238,0.0,0.0,1.0204081632653061
2017-07-01,3.571428571428571,0.2857142857142857,0.0,5.9523809523809526,0.0,0.0,6.525252525252526,4.444444444444445,0.0,0.0,20.87719298245614,0.0,0.0,16.794871794871796,9.49680170575693,0.0,0.0,4.296774193548387,0.0,0.0,23.956043956043956,2.840909090909091,0.7575757575757577,0.0,2.272727272727273,0.0,0.0,3.03030303030303,6.097560975609756,0.8130081300813008,0.0,4.268292682926829,0.0,0.0,3.048780487804878,2.3255813953488373,0.5813953488372093,0.0,0.29069767441860467,0.0,0.0,0.6644518272425249
2017-08-01,5.633802816901408,0.28169014084507044,0.0,11.5962441314554,0.0,0.35211267605633806,6.525252525252526,3.888888888888888,0.0,0.0,36.228070175438596,0.0,3.0,15.12820512820513,12.633053221288513,3.5294117647058822,0.0,7.509677419354839,5.88235294117647,0.0,21.75824175824176,3.3333333333333335,1.111111111111111,0.0,2.0,0.0,0.0,4.444444444444444,6.875000000000001,0.8333333333333334,0.0,3.75,0.0,0.0,2.5,3.2467532467532467,1.7045454545454544,0.0,0.4261363636363636,0.0,0.0,0.974025974025974
2017-09-01,4.444444444444444,1.0,0.0,6.746031746031744,0.0,0.0,6.349206349206348,3.7878787878787876,4.848484848484848,0.0,23.21428571428571,0.0,0.0,18.571428571428573,10.745694022289767,7.4074074074074066,0.0,9.953488372093023,0.0,0.0,33.33333333333333,3.409090909090909,34.34343434343434,0.0,1.5151515151515151,0.0,0.0,2.5252525252525255,7.142857142857142,1.1904761904761905,0.0,3.571428571428571,0.0,0.0,3.571428571428571,3.061224489795918,1.7857142857142856,0.0,0.4464285714285714,0.0,0.0,1.0204081632653061
2017-10-01,2.1604938271604937,0.3703703703703704,0.0,7.16374269005848,0.0,0.0,7.052631578947367,0.0,0.0,0.0,16.330645161290324,0.0,0.0,17.045454545454543,3.888888888888889,3.7037037037037033,0.0,8.619819819819819,0.0,0.0,43.589743589743584,1.6129032258064515,7.526881720430107,0.0,0.6451612903225806,0.0,0.0,3.2258064516129026,4.545454545454546,1.5151515151515154,0.0,5.681818181818182,0.0,0.0,4.545454545454546,2.597402597402598,2.272727272727273,0.0,0.5681818181818182,0.0,0.0,1.298701298701299
2017-11-01,1.0638297872340425,0.425531914893617,0.0,7.00354609929078,0.0,0.0,8.238636363636365,0.0,0.0,0.0,22.222222222222225,0.0,0.0,20.13888888888889,3.8095238095238093,5.555555555555555,0.0,31.42857142857143,0.0,0.0,65.38461538461539,1.0869565217391304,1.4492753623188406,0.0,1.7391304347826086,0.0,0.0,2.898550724637681,3.846153846153846,2.5641025641025643,0.0,13.461538461538463,0.0,0.0,7.692307692307693,2.857142857142857,0.0,0.0,1.25,0.0,0.0,2.857142857142857
2017-12-01,0.7575757575757577,0.4545454545454546,0.0,6.8181818181818175,0.0,0.0,9.424603174603176,0.0,0.0,0.0,27.38095238095238,0.0,0.0,31.746031746031743,0.0,5.555555555555555,0.0,15.454545454545455,0.0,0.0,56.410256410256416,0.0,1.5873015873015872,0.0,0.9523809523809523,0.0,0.0,4.761904761904762,2.5,0.0,0.0,17.5,0.0,0.0,10.0,0.0,0.0,0.0,1.5625,0.0,0.0,3.5714285714285716
2018-01-01,0.36231884057971014,0.43478260869565216,0.0,7.065217391304348,0.0,0.0,10.037878787878787,0.0,3.5714285714285716,0.0,27.777777777777775,0.0,0.0,27.777777777777782,0.0,0.0,0.0,21.052631578947366,0.0,4.329004329004328,115.38461538461539,0.0,1.7543859649122806,0.0,1.0526315789473684,0.0,0.0,5.263157894736842,0.0,0.0,0.0,22.22222222222222,0.0,0.0,11.11111111111111,0.0,5.0,0.0,1.25,0.0,0.0,8.571428571428571
2018-02-01,0.7575757575757577,0.4545454545454546,0.0,6.8181818181818175,0.0,0.0,9.424603174603176,0.0,0.0,0.0,26.81159420289855,0.0,0.0,25.0,0.0,0.0,0.0,9.818181818181818,0.0,0.0,62.82051282051282,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,4.545454545454546,2.7777777777777777,0.0,0.0,19.444444444444443,0.0,0.0,8.333333333333332,0.0,0.0,0.0,1.25,0.0,0.0,2.857142857142857
2018-03-01,0.7246376811594203,0.43478260869565216,0.0,6.0235507246376825,0.0,0.0,9.424603174603176,0.0,0.0,0.0,24.305555555555557,0.0,0.0,27.777777777777782,3.3333333333333335,4.3478260869565215,0.0,9.619047619047619,0.0,0.0,65.38461538461539,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,2.898550724637681,2.272727272727273,0.0,0.0,13.636363636363637,0.0,0.0,6.818181818181818,2.3809523809523805,4.166666666666666,0.0,2.083333333333333,0.0,0.0,2.3809523809523805
2018-04-01,1.5723270440251573,0.37735849056603776,0.0,5.710029791459782,0.0,0.0,7.052631578947367,0.0,0.0,0.0,17.083333333333332,0.0,0.0,13.75,5.743589743589744,3.7037037037037033,0.0,9.230769230769232,0.0,0.0,30.76923076923077,0.9259259259259258,1.2345679012345678,0.0,2.2222222222222223,0.0,0.0,2.4691358024691357,2.941176470588235,0.0,0.0,8.823529411764705,0.0,0.0,4.411764705882352,5.41871921182266,1.7241379310344827,0.0,0.646551724137931,0.0,0.0,0.9852216748768472
2018-05-01,3.125,0.3125,0.0,3.7364130434782603,0.0,0.0,5.120772946859904,3.0864197530864197,0.0,0.0,16.122004357298476,0.0,0.0,13.425925925925926,8.19954648526077,3.7037037037037033,1.0989010989010988,7.111111111111111,0.0,0.0,30.76923076923077,2.142857142857143,0.0,0.0,1.1428571428571428,0.0,0.0,2.857142857142857,5.76923076923077,0.0,0.0,6.730769230769233,0.0,0.0,3.8461538461538463,6.0889929742388755,0.819672131147541,0.0,0.3073770491803279,0.0,0.0,0.468384074941452
2018-06-01,3.763440860215054,0.3225806451612903,0.0,5.180840664711632,0.0,0.0,6.086729362591431,4.487179487179487,0.0,0.0,11.447811447811446,0.0,0.0,13.804713804713804,14.805704099821748,0.0,0.0,4.36,0.0,0.0,24.35897435897436,2.0408163265306123,0.6802721088435374,0.0,0.8163265306122449,0.0,0.0,2.0408163265306123,5.487804878048781,0.0,0.0,13.414634146341463,0.0,0.0,2.4390243902439024,3.411513859275053,0.3731343283582089,0.0,0.1865671641791045,0.0,0.0,0.4264392324093817
2018-07-01,3.5087719298245617,0.2631578947368421,0.0,3.1676413255360623,0.0,0.0,4.938271604938271,4.93827160493827,0.0,0.0,15.449735449735451,0.0,0.0,13.425925925925926,12.84188034188034,2.2222222222222223,0.0,3.4555555555555553,0.0,0.0,19.316239316239315,2.6785714285714284,0.5952380952380952,0.0,1.0714285714285714,0.0,0.0,1.7857142857142856,5.288461538461539,0.6410256410256411,0.0,3.3653846153846154,0.0,0.0,1.9230769230769231,2.43161094224924,0.2659574468085106,0.0,0.13297872340425532,0.0,0.0,0.303951367781155
2018-08-01,3.535353535353536,0.30303030303030304,0.0,5.171277997364953,5.105401844532279,6.818181818181818,5.7737260402057045,3.6458333333333335,0.0,0.0,14.507575757575756,4.545454545454546,120.57150595882992,13.852813852813853,12.658730158730156,0.0,0.0,3.8153846153846156,0.0,5.8441558441558445,18.846153846153847,2.941176470588235,0.49019607843137253,0.7352941176470588,0.8823529411764707,0.0,0.0,1.4705882352941175,5.092592592592593,0.617283950617284,0.0,3.2407407407407405,0.0,0.0,1.8518518518518519,3.4693877551020407,0.7142857142857143,0.0,0.17857142857142858,0.0,0.0,0.40816326530612246
